"",".groups","time","HR1","HR2","Resp1","Resp2"
"1","1",10.363209,0.335093856333725,0.42398039084884,-1.44895863618736,-0.0430211246353592
"2","2",10.364876,0.335093856333725,0.42398039084884,-1.57283272803638,0.112550951604629
"3","3",10.366543,0.560438344848729,0.42398039084884,-1.62425368164698,0.300615609727761
"4","4",10.368207,0.847240421140554,0.42398039084884,-1.54601957644306,0.51174418190211
"5","5",10.369875,0.847240421140554,0.42398039084884,-1.33472940487927,0.718618511992673
"6","6",10.371542,0.847240421140554,0.754576810251066,-1.02455632316156,0.925493699343964
"7","7",10.373208,0.847240421140554,0.787273159422713,-0.703165018750091,1.16956491528313
"8","8",10.374876,0.847240421140554,0.787273159422713,-0.453293611178239,1.45169576426654
"9","9",10.376542,0.847240421140554,0.787273159422713,-0.34829797798508,1.72567149195405
"10","10",10.378207,0.847240421140554,0.787273159422713,-0.39799427836171,1.95343212239712
"11","11",10.379874,0.847240421140554,0.787273159422713,-0.557870779592816,2.11268699072028
"12","12",10.381543,0.847240421140554,0.787273159422713,-0.764628298910976,2.20838763488265
"13","13",10.383208,1.17178099821525,0.787273159422713,-0.968119804992238,2.24902625109799
"14","14",10.384876,1.58483264176487,1.29702413480219,-1.14454091929711,2.24622283706857
"15","15",10.38654,1.58483264176487,1.34743906643312,-1.2744731641582,2.22870591427745
"16","16",10.388208,1.58483264176487,1.34743906643312,-1.34628936962773,2.22228846047517
"17","17",10.389875,1.58483264176487,1.34743906643312,-1.38759715467158,2.22583889150209
"18","18",10.391543,1.58483264176487,1.34743906643312,-1.43845837488725,2.23059685998906
"19","19",10.393208,1.58483264176487,1.34743906643312,-1.48225137620459,2.23289294712024
"20","20",10.394876,1.58483264176487,1.34743906643312,-1.51783588728527,2.2904823511426
"21","21",10.39654,1.58483264176487,1.34743906643312,-1.55071621169085,2.46913411503118
"22","22",10.398208,1.58483264176487,1.12227570740883,-1.56448612527046,-0.0209834151605258
"23","23",10.399877,1.00283134499561,1.01631647963269,-1.55937609656353,-0.0209834151605258
"24","24",10.401542,0.26210242183475,1.01631647963269,-1.54940724479981,-0.0209834151605258
"25","25",10.403208,0.26210242183475,1.01631647963269,-1.51940013981083,-0.0209834151605258
"26","26",10.404875,0.26210242183475,1.01631647963269,-1.49332482473244,-0.0209834151605258
"27","27",10.40654,0.26210242183475,1.01631647963269,-1.48984770018915,2.36647148505274
"28","28",10.408208,0.26210242183475,1.01631647963269,-1.49659255503583,2.06187800469202
"29","29",10.409877,0.26210242183475,1.01631647963269,-1.49019156531936,1.79948215490476
"30","30",10.411541,0.26210242183475,1.02187473338162,-1.45367863861844,1.6444064326257
"31","31",10.413208,0.26210242183475,1.02866815463031,-1.40302425000786,1.61848201098064
"32","32",10.414874,0.26210242183475,1.02866815463031,-1.35897609793151,1.6741170319976
"33","33",10.416542,0.894692531440522,1.02866815463031,-1.31590343303079,1.71355822642947
"34","34",10.418208,1.69980721639332,1.02866815463031,-1.2647014498218,1.69757391436607
"35","35",10.419876,1.69980721639332,1.02866815463031,-1.22046085735801,1.65334457586964
"36","36",10.421541,1.69980721639332,1.02866815463031,-1.1902468196073,1.63503743014037
"37","37",10.423208,1.69980721639332,1.02866815463031,-1.15636331133871,1.6987504189878
"38","38",10.424874,1.69980721639332,1.02866815463031,-1.10581482698396,1.82671612803637
"39","39",10.426543,1.69980721639332,0.601617993656043,-1.06589303623882,1.91501775486404
"40","40",10.428209,1.69980721639332,0.391279854668719,-1.06212989804638,1.8534071122235
"41","41",10.429875,1.69980721639332,0.391279854668719,-1.12181813075956,1.73059405450061
"42","42",10.431541,1.69980721639332,0.391279854668719,-1.21315290060036,1.61072225833203
"43","43",10.433208,0.997181977007698,0.391279854668719,-1.34204891709682,1.50980072489011
"44","44",10.434876,0.102931672335084,0.391279854668719,-1.57834525900447,1.40215089490631
"45","45",10.436542,0.102931672335084,0.391279854668719,-1.89303239774775,1.27908254493891
"46","46",10.438209,0.102931672335084,0.391279854668719,-2.24240813695102,1.14610889017538
"47","47",10.439874,0.102931672335084,0.391279854668719,-2.58569771961303,0.984388197097098
"48","48",10.441541,0.102931672335084,0.300416885944749,-2.8626746416923,0.783866511897857
"49","49",10.443207,0.102931672335084,0.273275999183045,-3.04462667059937,0.564344328493356
"50","50",10.444877,0.102931672335084,0.273275999183045,-3.14542221276004,0.332836439960447
"51","51",10.446542,0.102931672335084,0.273275999183045,-0.14236683038489,0.121539158875025
"52","52",10.448207,0.102931672335084,0.273275999183045,-0.14236683038489,-0.0149912706448052
"53","53",10.449875,0.58103002018084,0.273275999183045,-0.14236683038489,-0.0676754287872976
"54","54",10.451541,1.18951882652998,0.273275999183045,-0.14236683038489,-0.0445287033498522
"55","55",10.453208,1.18951882652998,0.273275999183045,-0.14236683038489,0.0608027507238706
"56","56",10.454877,1.18951882652998,0.292787039969953,-0.14236683038489,0.164785047865449
"57","57",10.456542,1.18951882652998,0.4900653412598,-3.22595314685929,0.195231348393255
"58","58",10.458207,1.18951882652998,0.4900653412598,-3.15810469248504,0.12190640937047
"59","59",10.459875,1.18951882652998,0.4900653412598,-3.11749043734884,-0.0140762305448114
"60","60",10.461542,1.18951882652998,0.4900653412598,-3.12988192314624,-0.152512865017188
"61","61",10.463209,1.18951882652998,0.4900653412598,-3.20467639920055,-0.257085986251811
"62","62",10.464876,1.18951882652998,0.4900653412598,-0.14236683038489,-0.293030928534709
"63","63",10.466541,0.793577619171822,0.4900653412598,-0.14236683038489,-0.235617777317822
