"",".groups","time","HR1","HR2","Resp1","Resp2"
"1","1",28.213792,-0.652473885538754,0.565382648347373,-1.05545404135864,-0.731210039266408
"2","2",28.215458,-0.652473885538754,0.565382648347373,-1.05534877076309,-0.797528156885845
"3","3",28.217123,-1.46147047213217,0.565382648347373,-1.05205052524945,-0.835468078204895
"4","4",28.218793,-1.67652019768232,1.0119597785916,-1.04417632877682,-0.831063334696879
"5","5",28.22046,-1.67652019768232,1.04557311097558,-1.01819944158379,-0.728324193584388
"6","6",28.222125,-1.67652019768232,1.04557311097558,-0.89458133195563,-0.419891195278089
"7","7",28.223792,-1.67652019768232,1.04557311097558,-0.535838151782361,0.142337964860485
"8","8",28.225459,-1.67652019768232,1.04557311097558,0.0273600134664623,0.78539565476781
"9","9",28.227125,-1.67652019768232,1.25343770817595,0.628184823381834,1.28727249304739
"10","10",28.228791,-1.67652019768232,1.3468261503964,1.11818921640987,1.59629923979669
"11","11",28.230457,-1.67652019768232,1.3468261503964,1.43314251162104,1.69794668611805
"12","12",28.232124,-1.67652019768232,1.3468261503964,1.60791862390116,1.64629457635233
"13","13",28.233792,-1.64216075569783,1.3468261503964,1.68437552588673,1.48949824958968
"14","14",28.235457,-1.63302723314499,1.46999265785306,1.6869045305008,1.26583882011191
"15","15",28.237125,-1.63302723314499,1.58832910619378,1.64574733982102,1.03333528430366
"16","16",28.238793,-1.63302723314499,1.58832910619378,1.58710595550682,0.840120897118672
"17","17",28.240459,-1.63302723314499,1.58832910619378,1.52580094822346,0.695492605428681
"18","18",28.242125,-1.63302723314499,1.58832910619378,1.46917567738111,0.614572243848324
"19","19",28.243792,-1.63302723314499,1.63911980555034,1.40449888751112,0.574021949827553
"20","20",28.245459,-1.63302723314499,1.72941438218422,1.31085730575451,0.528971573183693
"21","21",28.247123,-1.63302723314499,1.72941438218422,1.1754705241756,0.459117690415144
"22","22",28.248791,-1.63302723314499,1.72941438218422,1.0113840674279,0.369002804669064
"23","23",28.250458,-0.992276183609195,1.72941438218422,0.850438673694512,0.29669394836827
"24","24",28.252124,-0.821949955251579,1.72941438218422,0.724410981742524,0.257669581364291
"25","25",28.253792,-0.821949955251579,1.72941438218422,0.636123377967713,0.236903484787986
"26","26",28.255459,-0.821949955251579,1.72941438218422,0.576052835372649,0.23413773722323
"27","27",28.257126,-0.821949955251579,1.72941438218422,0.535894407492529,0.220457310348206
"28","28",28.258793,-0.821949955251579,1.72941438218422,0.509698346287194,0.206617926303952
"29","29",28.260459,-0.821949955251579,1.36247566706314,0.495951560608115,0.171659197536905
"30","30",28.262125,-0.821949955251579,-0.0782368133294117,0.494717862430021,0.142157797313478
"31","31",28.263792,-0.821949955251579,-0.0782368133294117,0.506688835587138,0.135566610408452
"32","32",28.265458,-0.821949955251579,-0.0782368133294117,0.523327568463281,0.127587245940217
"33","33",28.267123,-0.73306501861187,-0.0782368133294117,0.529803429946739,0.10270604347165
"34","34",28.268792,-0.709437377226631,-0.0782368133294117,0.447738643473314,0.0815513540608003
"35","35",28.270458,-0.709437377226631,0.113848450956035,0.302701977457726,0.0695946762110088
"36","36",28.272125,-0.709437377226631,1.55344882177486,0.15186723660918,0.0655608443390207
"37","37",28.273792,-0.709437377226631,1.55344882177486,-0.0165964724891186,0.0544236453629429
"38","38",28.27546,-0.709437377226631,1.55344882177486,-0.18975611055655,0.0176245745577109
"39","39",28.277126,-0.709437377226631,1.55344882177486,-0.313955781060105,0.0774080069795346
"40","40",28.278792,-0.709437377226631,1.65317515244668,-0.366351055744001,0.377826354696486
"41","41",28.280458,-0.709437377226631,1.69390844243939,-0.365260436277413,0.808705020911243
"42","42",28.282124,-0.709437377226631,1.69390844243939,-0.340517304750739,1.14108669101618
"43","43",28.283792,-0.247733206944128,1.69390844243939,-0.312926923153443,1.23596316195022
"44","44",28.285457,-0.125001718641186,1.69390844243939,-0.295899857043701,1.14618737418329
"45","45",28.287123,-0.125001718641186,1.80108319976606,-0.291837065505513,0.975794777541104
"46","46",28.288792,-0.125001718641186,1.87253303798383,-0.297613773866451,0.802650761401486
"47","47",28.290459,-0.125001718641186,1.87253303798383,-0.306216605360433,0.637030386908138
"48","48",28.292125,-0.125001718641186,1.87253303798383,-0.314950031030924,0.471409885095344
"49","49",28.293792,-0.125001718641186,1.87253303798383,-0.339099500402312,0.307735768875992
"50","50",28.29546,-0.125001718641186,2.1430272974451,-0.396532682584174,0.17328050515176
"51","51",28.297125,-0.125001718641186,2.31596625021541,-0.475542207279564,0.087757531131944
"52","52",28.298791,-0.125001718641186,2.31596625021541,-0.554034193864597,0.0344486551008308
"53","53",28.300458,0.197748239109378,2.31596625021541,-0.657543971746211,-0.0027354123433595
"54","54",28.302124,0.283542531675984,2.31596625021541,-0.863481579189567,-0.015055767769823
"55","55",28.303791,0.283542531675984,2.34019162443426,-1.08450413624993,0.00595393141487937
"56","56",28.305457,0.283542531675984,2.35381839743236,-1.20949362366142,0.0484646960320218
"57","57",28.307125,0.283542531675984,2.35381839743236,-1.23738570846686,0.0908094013698217
"58","58",28.308792,0.283542531675984,2.35381839743236,-1.2074205383603,0.120964264128997
"59","59",28.310459,0.283542531675984,2.35381839743236,-1.16289669687974,0.138173411221024
"60","60",28.312125,0.283542531675984,2.45958543027575,-1.12941098946698,0.145414537061443
"61","61",28.313793,0.283542531675984,2.50710395227785,-1.10760672514341,0.141642088293962
"62","62",28.31546,0.283542531675984,2.50710395227785,-1.0928025961221,0.12712805053827
"63","63",28.317123,0.628839626152723,2.50710395227785,-1.08973228199988,0.108442421051535
"64","64",28.318792,0.720627461393376,2.50710395227785,-1.1153407652247,0.0857512081737471
"65","65",28.320458,0.720627461393376,2.36566205275165,-1.15973291641916,0.0509019860508517
"66","66",28.322124,0.720627461393376,2.31596625021541,-1.18798468134852,0.0137849638687784
"67","67",28.323791,0.720627461393376,2.31596625021541,-1.1847185334498,-0.0210218296279035
"68","68",28.325459,0.720627461393376,2.31596625021541,-1.16067736238928,-0.057527601573132
"69","69",28.327126,0.720627461393376,2.31596625021541,-1.13515666374591,-0.117251011789152
"70","70",28.328792,0.720627461393376,2.26017656480492,-1.10829097922378,-0.18946810549382
"71","71",28.330459,0.720627461393376,2.24057478344447,-1.09759800853472,-0.253762191177754
"72","72",28.332126,0.720627461393376,2.24057478344447,-1.11371502581988,-0.296166800314274
"73","73",28.333793,1.14332974089054,2.24057478344447,-1.15937617298746,-0.31040511900433
"74","74",28.335457,1.25569363797206,2.24057478344447,-1.23284473720116,-0.305325975972358
"75","75",28.337124,1.25569363797206,2.08922250355601,-1.36072022415042,-0.301850294026638
"76","76",28.338792,1.25569363797206,2.01799790125557,-1.56927190400885,-0.323577102621737
"77","77",28.340458,1.25569363797206,2.01799790125557,-1.8157040828022,-0.378372960966415
"78","78",28.342123,1.25569363797206,2.01799790125557,-2.03071783221096,-0.487922384451149
"79","79",28.343793,1.25569363797206,2.01799790125557,-2.17293553238256,-0.623447984018513
"80","80",28.34546,1.25569363797206,1.87880523262598,-2.25008225522888,-0.733364747250128
"81","81",28.347125,1.25569363797206,1.76492032192904,-2.28380527420171,-0.803352824713365
"82","82",28.348792,1.25569363797206,1.76492032192904,-2.29791318200204,-0.85401951670078
"83","83",28.350459,1.55528456030064,1.76492032192904,-2.32489865290677,-0.913509747141124
"84","84",28.352125,1.63492265357786,1.76492032192904,-2.38356073299655,-0.940474882797523
"85","85",28.353791,1.63492265357786,1.64972153504771,-2.44720742896216,-0.939259803890009
"86","86",28.355457,1.63492265357786,1.38092436565795,-2.49866335496881,-0.921711665767162
"87","87",28.357124,1.63492265357786,1.38092436565795,-2.5469736188999,-0.899239471270455
"88","88",28.358792,1.63492265357786,1.38092436565795,-2.62057689919875,-0.884559330958383
"89","89",28.360457,1.63492265357786,1.38092436565795,-2.71947032145209,-0.883566794865668
"90","90",28.362125,1.63492265357786,1.38092436565795,-2.81783341445599,-0.928998643714768
"91","91",28.363793,1.63492265357786,0.767484959996201,-0.064787511549554,-1.05252181608352
"92","92",28.365459,1.63492265357786,0.659230947232363,-0.064787511549554,-1.25794378839047
"93","93",28.367125,1.66602306989986,0.659230947232363,-0.064787511549554,-1.56683916462185
"94","94",28.368792,1.67429026917533,0.659230947232363,-0.064787511549554,-1.92492892235691
"95","95",28.370459,1.67429026917533,0.659230947232363,-0.064787511549554,-2.20304088750954
"96","96",28.372123,1.67429026917533,0.546700580315999,-0.064787511549554,-2.37554195202804
"97","97",28.373791,1.67429026917533,0.169968482378608,-0.064787511549554,-2.45851811753259
"98","98",28.375458,1.67429026917533,0.169968482378608,-0.064787511549554,-2.50428957363862
"99","99",28.377124,1.67429026917533,0.169968482378608,-0.064787511549554,-2.60372964802415
"100","100",28.378792,1.67429026917533,0.169968482378608,-0.064787511549554,-2.73122942333196
"101","101",28.380459,1.67429026917533,0.169968482378608,-2.73158405713525,-2.56019739371512
"102","102",28.382126,1.67429026917533,-0.0958662090430202,-1.93075510905616,-1.96117341165267
"103","103",28.383793,1.26614053692208,-0.568461216014801,-0.954809942273483,-1.08249614681484
"104","104",28.385459,1.15764503847502,-0.568461216014801,-0.038693620362763,-0.246754114575858
"105","105",28.387125,1.15764503847502,-0.568461216014801,0.681456803696312,0.281625377924328
"106","106",28.388792,1.15764503847502,-0.568461216014801,1.15385033727824,0.498308073872834
"107","107",28.390458,1.15764503847502,-0.568461216014801,1.40756914414508,0.530603461229592
"108","108",28.392123,1.15764503847502,-0.0652763560214566,1.50110494749314,0.467633972324583
"109","109",28.393792,1.15764503847502,0.140249854398361,1.49766954455934,0.357314462965973
"110","110",28.395458,1.15764503847502,0.140249854398361,1.45086480248849,0.217560869280894
"111","111",28.397125,1.15764503847502,0.140249854398361,1.3893613648753,0.0887465568076544
"112","112",28.398792,1.15764503847502,0.140249854398361,1.32789021650458,-0.00193708470175503
"113","113",28.40046,1.03416122123071,0.140249854398361,1.23606727602774,-0.052208102578602
"114","114",28.402126,1.00133640905185,-0.220878399711087,1.07426751085493,-0.0715367452627701
"115","115",28.403792,1.00133640905185,-0.235925410298981,0.86237065064485,-0.0793287068514464
"116","116",28.405458,1.00133640905185,-0.235925410298981,0.671020863042399,-0.0975092638049897
"117","117",28.407124,1.00133640905185,-0.235925410298981,0.531166476722256,-0.127540471604596
