Resp1,Resp2,HR1,HR2,Resp1S,Resp2S,HR1S,HR2S
0.791705067568434,-0.865917369832988,-1.98396478953019,2.23000709447063,0.791705067568434,-0.865917369832988,-1.98396478953019,2.23000709447063
0.788943782424455,-0.910971574218485,-1.98396478953019,2.24915094873962,0.788943782424455,-0.910971574218485,-1.98396478953019,2.24915094873962
0.779806862391385,-0.926148611521266,-1.98396478953019,2.31324124346625,0.779806862391385,-0.926148611521266,-1.98396478953019,2.31324124346625
0.767325323290712,-0.889382066260184,-1.98396478953019,2.31324124346625,0.767325323290712,-0.889382066260184,-1.98396478953019,2.31324124346625
0.750150423163084,-0.804686863482973,-1.98396478953019,2.31324124346625,0.750150423163084,-0.804686863482973,-1.98396478953019,2.31324124346625
0.724174644439712,-0.700608809967857,-1.98396478953019,2.31324124346625,0.724174644439712,-0.700608809967857,-1.98396478953019,2.31324124346625
0.688197809606211,-0.592709540803046,-1.98396478953019,2.31324124346625,0.688197809606211,-0.592709540803046,-1.98396478953019,2.31324124346625
0.648248233970868,-0.445403887299004,-1.98396478953019,2.31324124346625,0.648248233970868,-0.445403887299004,-1.98396478953019,2.31324124346625
0.612151709101615,-0.218913561878997,-1.98396478953019,2.31324124346625,0.612151709101615,-0.218913561878997,-1.98396478953019,2.31324124346625
0.576904617389392,0.0359658475052851,-1.84161640474424,2.31324124346625,0.576904617389392,0.0359658475052851,-1.84161640474424,2.31324124346625
0.529152485523595,0.236346152121458,-1.74269634074044,2.31324124346625,0.529152485523595,0.236346152121458,-1.74269634074044,2.31324124346625
0.467321333438621,0.316796830928499,-1.74269634074044,2.27216677133215,0.467321333438621,0.316796830928499,-1.74269634074044,2.27216677133215
0.413247152627218,0.299388374200719,-1.74269634074044,2.13465658201361,0.413247152627218,0.299388374200719,-1.74269634074044,2.13465658201361
0.379636366009082,0.255908450481334,-1.74269634074044,2.13465658201361,0.379636366009082,0.255908450481334,-1.74269634074044,2.13465658201361
0.360574591144194,0.220314662037029,-1.74269634074044,2.13465658201361,0.360574591144194,0.220314662037029,-1.74269634074044,2.13465658201361
0.345985751601546,0.173802308590554,-1.74269634074044,2.13465658201361,0.345985751601546,0.173802308590554,-1.74269634074044,2.13465658201361
0.339525766827862,0.051012648149675,-1.74269634074044,2.13465658201361,0.339525766827862,0.051012648149675,-1.74269634074044,2.13465658201361
0.335864828312051,-0.14636907886722,-1.74269634074044,2.13465658201361,0.335864828312051,-0.14636907886722,-1.74269634074044,2.13465658201361
0.322728123551943,-0.349914714156712,-1.74269634074044,2.13465658201361,0.322728123551943,-0.349914714156712,-1.74269634074044,2.13465658201361
0.297938055614412,-0.509254485652611,-1.48837202694405,2.13465658201361,0.297938055614412,-0.509254485652611,-1.48837202694405,2.13465658201361
0.276125948985728,-0.617224906974954,-1.31163818176351,2.13465658201361,0.276125948985728,-0.617224906974954,-1.31163818176351,2.13465658201361
0.254765912862082,-0.705286672518595,-1.31163818176351,2.16191839980173,0.254765912862082,-0.705286672518595,-1.31163818176351,2.16191839980173
0.212965865502326,-0.783227592183063,-1.31163818176351,2.25318622457067,0.212965865502326,-0.783227592183063,-1.31163818176351,2.25318622457067
0.165348038020503,-0.838060673267697,-1.31163818176351,2.25318622457067,0.165348038020503,-0.838060673267697,-1.31163818176351,2.25318622457067
0.129417201478985,-0.864046726325697,-1.31163818176351,2.25318622457067,0.129417201478985,-0.864046726325697,-1.31163818176351,2.25318622457067
0.114987436902451,-0.868480101286675,-1.31163818176351,2.25318622457067,0.114987436902451,-0.868480101286675,-1.31163818176351,2.25318622457067
0.119147388981229,-0.89330295761955,-1.31163818176351,2.25318622457067,0.119147388981229,-0.89330295761955,-1.31163818176351,2.25318622457067
0.138601832192315,-0.948746317341699,-1.31163818176351,2.25318622457067,0.138601832192315,-0.948746317341699,-1.31163818176351,2.25318622457067
0.173233497462696,-0.991179332663907,-1.31163818176351,2.25318622457067,0.173233497462696,-0.991179332663907,-1.31163818176351,2.25318622457067
0.217151001498344,-0.985975508349557,-1.06979989644482,2.25318622457067,0.217151001498344,-0.985975508349557,-1.06979989644482,2.25318622457067
0.263622768840111,-0.938352303597815,-0.901742782918274,2.25318622457067,0.263622768840111,-0.938352303597815,-0.901742782918274,2.25318622457067
0.309252867819966,-0.875310865132624,-0.901742782918274,2.20716827614432,0.309252867819966,-0.875310865132624,-0.901742782918274,2.20716827614432
0.349330252573406,-0.818461388323728,-0.901742782918274,2.05310818793435,0.349330252573406,-0.818461388323728,-0.901742782918274,2.05310818793435
0.376629471243146,-0.733768066220285,-0.901742782918274,2.05310818793435,0.376629471243146,-0.733768066220285,-0.901742782918274,2.05310818793435
0.381130188588978,-0.613480485504095,-0.901742782918274,2.05310818793435,0.381130188588978,-0.613480485504095,-0.901742782918274,2.05310818793435
0.354494756567928,-0.49144278112454,-0.901742782918274,2.05310818793435,0.354494756567928,-0.49144278112454,-0.901742782918274,2.05310818793435
0.301332186322358,-0.410728964712879,-0.901742782918274,2.05310818793435,0.301332186322358,-0.410728964712879,-0.901742782918274,2.05310818793435
0.239776964941412,-0.401831183673763,-0.901742782918274,2.05310818793435,0.239776964941412,-0.401831183673763,-0.901742782918274,2.05310818793435
0.195305296630715,-0.437239098860724,-0.901742782918274,2.05310818793435,0.195305296630715,-0.437239098860724,-0.901742782918274,2.05310818793435
0.14980669726093301,-0.493427362117571,-1.105364628927,2.05310818793435,0.14980669726093301,-0.493427362117571,-1.105364628927,2.05310818793435
0.0729307674926834,-0.565566089764035,-1.24686455581442,2.05310818793435,0.0729307674926834,-0.565566089764035,-1.24686455581442,2.05310818793435
-0.0181944470325281,-0.641326054749595,-1.24686455581442,1.98811601432746,-0.0181944470325281,-0.641326054749595,-1.24686455581442,1.98811601432746
-0.0596908407125356,-0.731170542301901,-1.24686455581442,1.77053352007831,-0.0596908407125356,-0.731170542301901,-1.24686455581442,1.77053352007831
-0.0122838731802284,-0.821088219408321,-1.24686455581442,1.77053352007831,-0.0122838731802284,-0.821088219408321,-1.24686455581442,1.77053352007831
