Resp1,Resp2,HR1,HR2,Resp1S,Resp2S,HR1S,HR2S
-0.0405160691446662,-0.153031280536188,0.245701245818898,0.156601145439937,-0.0405160691446662,-0.153031280536188,0.245701245818898,0.156601145439937
-0.0405160691446662,-3.42602662963323,0.245701245818898,0.156601145439937,-0.0405160691446662,-3.42602662963323,0.245701245818898,0.156601145439937
-2.77764057738708,-2.9842156499119,0.245701245818898,0.156601145439937,-2.77764057738708,-2.9842156499119,0.245701245818898,0.156601145439937
-2.24937758796451,-2.34630490798356,0.245701245818898,0.156601145439937,-2.24937758796451,-2.34630490798356,0.245701245818898,0.156601145439937
-1.5723641602861,-1.66255853268639,0.245701245818898,0.156601145439937,-1.5723641602861,-1.66255853268639,0.245701245818898,0.156601145439937
-0.854684552341279,-1.06241633201025,0.245701245818898,0.156601145439937,-0.854684552341279,-1.06241633201025,0.245701245818898,0.156601145439937
-0.169137250166335,-0.653860979698324,0.245701245818898,0.156601145439937,-0.169137250166335,-0.653860979698324,0.245701245818898,0.156601145439937
0.371850892445665,-0.459770894236844,0.245701245818898,0.156601145439937,0.371850892445665,-0.459770894236844,0.245701245818898,0.156601145439937
0.712371135571211,-0.411829323495578,0.245701245818898,0.950364429933001,0.712371135571211,-0.411829323495578,0.245701245818898,0.950364429933001
0.87800032305678,-0.436368640993928,0.245701245818898,0.648857694092548,0.87800032305678,-0.436368640993928,0.245701245818898,0.648857694092548
0.912420127126038,-0.46493726521232,0.245701245818898,0.648857694092548,0.912420127126038,-0.46493726521232,0.245701245818898,0.648857694092548
0.882207144011046,-0.479872085349315,0.245701245818898,0.779648790120767,0.882207144011046,-0.479872085349315,0.245701245818898,0.779648790120767
0.817735057944424,-0.491479209252298,0.245701245818898,1.65494304815577,0.817735057944424,-0.491479209252298,0.245701245818898,1.65494304815577
0.737819389198565,-0.501856464255233,0.245701245818898,1.65494304815577,0.737819389198565,-0.501856464255233,0.245701245818898,1.65494304815577
0.684682157053714,-0.500005993094196,0.245701245818898,1.65494304815577,0.684682157053714,-0.500005993094196,0.245701245818898,1.65494304815577
0.648727774611191,-0.492215932518463,0.245701245818898,1.65494304815577,0.648727774611191,-0.492215932518463,0.245701245818898,1.65494304815577
0.645685596884408,-0.50436873298624,0.245701245818898,1.65494304815577,0.645685596884408,-0.50436873298624,0.245701245818898,1.65494304815577
0.686220840929984,-0.532304682045484,0.245701245818898,1.65494304815577,0.686220840929984,-0.532304682045484,0.245701245818898,1.65494304815577
0.750272699439012,-0.566408960467713,0.245701245818898,1.65494304815577,0.750272699439012,-0.566408960467713,0.245701245818898,1.65494304815577
0.774810411149878,-0.616190404024306,0.245701245818898,1.53124944790827,0.774810411149878,-0.616190404024306,0.245701245818898,1.53124944790827
0.738266302525692,-0.691530910255646,0.245701245818898,-2.46817696009409,0.738266302525692,-0.691530910255646,0.245701245818898,-2.46817696009409
0.662640444544845,-0.765904478720086,0.245701245818898,-2.46817696009409,0.662640444544845,-0.765904478720086,0.245701245818898,-2.46817696009409
