Resp1,Resp2,HR1,HR2,Resp1S,Resp2S,HR1S,HR2S
0.905296733187462,-0.627727017065169,5.50276477228601e-4,0.783056269438484,0.905296733187462,-0.627727017065169,5.50276477228601e-4,0.783056269438484
1.11168990223507,-0.823252825705681,5.50276477228601e-4,0.783056269438484,1.11168990223507,-0.823252825705681,5.50276477228601e-4,0.783056269438484
1.2513204235806,-0.999295242774252,5.50276477228601e-4,0.783056269438484,1.2513204235806,-0.999295242774252,5.50276477228601e-4,0.783056269438484
1.33687648436933,-1.15559070929392,5.50276477228601e-4,0.783056269438484,1.33687648436933,-1.15559070929392,5.50276477228601e-4,0.783056269438484
1.38237414506309,-1.222296163845,5.50276477228601e-4,0.783056269438484,1.38237414506309,-1.222296163845,5.50276477228601e-4,0.783056269438484
1.39078697950133,-1.11869481415873,5.50276477228601e-4,0.783056269438484,1.39078697950133,-1.11869481415873,5.50276477228601e-4,0.783056269438484
1.35912526392648,-0.871425414877463,5.50276477228601e-4,0.783056269438484,1.35912526392648,-0.871425414877463,5.50276477228601e-4,0.783056269438484
1.29725357516976,-0.559934601029223,5.50276477228601e-4,0.30618480594253,1.29725357516976,-0.559934601029223,5.50276477228601e-4,0.30618480594253
1.21628011331349,-0.274443009825473,5.50276477228601e-4,0.30618480594253,1.21628011331349,-0.274443009825473,5.50276477228601e-4,0.30618480594253
1.127402658774,-0.102605930616661,5.50276477228601e-4,0.30618480594253,1.127402658774,-0.102605930616661,5.50276477228601e-4,0.30618480594253
1.03212569973594,-0.0619569178632901,5.50276477228601e-4,0.30618480594253,1.03212569973594,-0.0619569178632901,5.50276477228601e-4,0.30618480594253
0.931107564142172,-0.130938250738478,5.50276477228601e-4,0.30618480594253,0.931107564142172,-0.130938250738478,5.50276477228601e-4,0.30618480594253
0.846897117713079,-0.274687878112057,5.50276477228601e-4,1.62888511105034,0.846897117713079,-0.274687878112057,5.50276477228601e-4,1.62888511105034
0.784663686701817,-0.465811118250296,5.50276477228601e-4,1.62888511105034,0.784663686701817,-0.465811118250296,5.50276477228601e-4,1.62888511105034
0.72748748719187,-0.664673248861089,2.31505781907855,1.62888511105034,0.72748748719187,-0.664673248861089,2.31505781907855,1.62888511105034
0.650150064042754,-0.861619280068706,2.27630402095599,1.62888511105034,0.650150064042754,-0.861619280068706,2.27630402095599,1.62888511105034
0.539436885979883,-1.03969817268354,2.27630402095599,1.62888511105034,0.539436885979883,-1.03969817268354,2.27630402095599,1.62888511105034
0.428656403332157,-1.17925757669066,2.27630402095599,1.62888511105034,0.428656403332157,-1.17925757669066,2.27630402095599,1.62888511105034
0.342336125235954,-1.28583675145919,2.27630402095599,0.682884848146909,0.342336125235954,-1.28583675145919,2.27630402095599,0.682884848146909
0.269467853811257,-1.38445962996311,2.27630402095599,-1.63318476103045,0.269467853811257,-1.38445962996311,2.27630402095599,-1.63318476103045
0.176418151460685,-1.46681249865646,0.554511171180692,-1.63318476103045,0.176418151460685,-1.46681249865646,0.554511171180692,-1.63318476103045
0.0377968011067536,-1.52319914018399,0.319721237120425,-1.63318476103045,0.0377968011067536,-1.52319914018399,0.319721237120425,-1.63318476103045
-0.157027378076616,-1.55201573137024,0.319721237120425,-1.63318476103045,-0.157027378076616,-1.55201573137024,0.319721237120425,-1.63318476103045
-0.331165739728928,-1.52366418075471,0.319721237120425,-1.63318476103045,-0.331165739728928,-1.52366418075471,0.319721237120425,-1.63318476103045
-0.433767760641714,-1.42825400925799,0.319721237120425,-1.63318476103045,-0.433767760641714,-1.42825400925799,0.319721237120425,-1.63318476103045
-0.492507240402745,-1.30419870160842,0.319721237120425,-1.54126917251783,-0.492507240402745,-1.30419870160842,0.319721237120425,-1.54126917251783
-0.524311759440728,-1.13552831117274,0.0804218820158519,-1.50372618566056,-0.524311759440728,-1.13552831117274,0.0804218820158519,-1.50372618566056
-0.530635526392284,-0.908894513676068,-0.768003104263998,-1.50372618566056,-0.530635526392284,-0.908894513676068,-0.768003104263998,-1.50372618566056
-0.528650438920273,-0.649280756842473,-0.768003104263998,-1.50372618566056,-0.528650438920273,-0.649280756842473,-0.768003104263998,-1.50372618566056
-0.539600401627578,-0.391935590988002,-0.768003104263998,0.988744998242689,-0.539600401627578,-0.391935590988002,-0.768003104263998,0.988744998242689
-0.524581614230127,-0.157899133019342,-0.768003104263998,2.39076003918827,-0.524581614230127,-0.157899133019342,-0.768003104263998,2.39076003918827
-0.432849442884043,0.0305124725548427,-0.768003104263998,2.39076003918827,-0.432849442884043,0.0305124725548427,-0.768003104263998,2.39076003918827
-0.260745652689298,0.119562141387864,-0.768003104263998,2.39076003918827,-0.260745652689298,0.119562141387864,-0.768003104263998,2.39076003918827
-0.00868457257961523,0.100792369821133,-0.723470465557467,2.39076003918827,-0.00868457257961523,0.100792369821133,-0.723470465557467,2.39076003918827
0.279174988829889,-0.02006136426496,-0.694998778515587,1.81576597551225,0.279174988829889,-0.02006136426496,-0.694998778515587,1.81576597551225
0.516768208551726,-0.228094483588722,-0.694998778515587,1.65358816268056,0.516768208551726,-0.228094483588722,-0.694998778515587,1.65358816268056
0.639387456296838,-0.481883020237944,-0.694998778515587,1.65358816268056,0.639387456296838,-0.481883020237944,-0.694998778515587,1.65358816268056
0.638348849493892,-0.752192305345565,-0.694998778515587,2.47901647678376,0.638348849493892,-0.752192305345565,-0.694998778515587,2.47901647678376
