"",".groups","time","HR1","HR2","Resp1","Resp2"
"1","1",7.4532083,-0.672262892873559,-0.185952132082013,-0.544689169091678,1.19324188867634e-15
"2","2",7.454875,-0.672262892873559,-0.185952132082013,-0.607176836275689,1.19324188867634e-15
"3","3",7.4565417,-0.672262892873559,-0.933246520284236,-0.651546390023236,1.19324188867634e-15
"4","4",7.4582083,-0.672262892873559,4.11373668943896e-18,-0.661409065945849,1.19324188867634e-15
"5","5",7.459875,-0.672262892873559,4.11373668943896e-18,-0.647373383806466,1.19324188867634e-15
"6","6",7.4615417,-0.672262892873559,4.11373668943896e-18,-0.631708978044816,1.19324188867634e-15
"7","7",7.4632083,-0.672262892873559,4.11373668943896e-18,-0.613204792774599,1.19324188867634e-15
"8","8",7.464875,-0.672262892873559,0.0306244180354038,-0.594702653715192,1.19324188867634e-15
"9","9",7.4665417,-0.50151073941114,4.11373668943896e-18,-0.579113416109482,-0.329472058017943
"10","10",7.4682083,-0.284189816822606,4.11373668943896e-18,-0.571585406538665,0.242857000293133
"11","11",7.469875,-0.284189816822606,4.11373668943896e-18,-0.57290659671269,0.522352623042931
"12","12",7.4715417,-0.284189816822606,4.11373668943896e-18,-0.574462800216537,0.553514576345593
"13","13",7.4732083,-0.284189816822606,4.11373668943896e-18,-0.574451846970435,0.460751362212112
"14","14",7.474875,-0.284189816822606,4.11373668943896e-18,-0.573718761856337,0.333557627884392
"15","15",7.4765417,-0.284189816822606,4.11373668943896e-18,-0.573022207623468,0.21845163351929
"16","16",7.4782083,-0.284189816822606,4.11373668943896e-18,-0.580601131733857,0.127435626752102
"17","17",7.479875,-0.284189816822606,0.68830183395521,-0.589262200449501,0.0377629265922956
"18","18",7.4815417,-0.284189816822606,4.11373668943896e-18,-0.596056342531498,-0.0608174682215505
"19","19",7.4832083,-0.123077986011546,4.11373668943896e-18,-0.596787140704102,-0.152358545975335
"20","20",7.484875,0.081973435020711,4.11373668943896e-18,-0.591436780896732,-0.223785702518812
"21","21",7.4865417,0.081973435020711,4.11373668943896e-18,-0.587905141403625,-0.290245552895486
"22","22",7.4882083,0.081973435020711,4.11373668943896e-18,-0.586189032543227,-0.364066494603504
"23","23",7.489875,0.081973435020711,4.11373668943896e-18,-0.585858328766692,-0.428092169739748
"24","24",7.4915417,0.081973435020711,0.319475460795062,-0.583264756564732,-0.474323323773795
"25","25",7.4932083,0.081973435020711,0.776538425166272,-0.580789924772436,-0.498418696715167
"26","26",7.494875,0.081973435020711,4.11373668943896e-18,-0.5823330686367,-0.508036583536977
"27","27",7.4965417,0.081973435020711,4.11373668943896e-18,-0.582656731040741,-0.493929003195794
"28","28",7.4982083,0.081973435020711,4.11373668943896e-18,-0.571472804761432,-0.502921517009206
"29","29",7.499875,0.695775626850674,4.11373668943896e-18,-0.543717519870176,-0.530451056153303
"30","30",7.5015417,-3.58967824459722e-16,4.11373668943896e-18,-0.507833722717973,-0.554745013634478
"31","31",7.5032083,-3.58967824459722e-16,4.11373668943896e-18,-0.485595563815121,-0.578748835737162
"32","32",7.504875,-3.58967824459722e-16,4.11373668943896e-18,-0.485691555175189,-0.613185414442777
"33","33",7.5065417,-3.58967824459722e-16,0.841561913282121,-0.492685202811183,-0.613554983637189
"34","34",7.5082083,-3.58967824459722e-16,-0.811312311439119,-0.49938118695696,-0.608807803384005
"35","35",7.509875,-3.58967824459722e-16,-0.811312311439119,-0.503015798999957,-0.617983418874793
"36","36",7.5115417,-3.58967824459722e-16,-0.811312311439119,-0.504116239137162,-0.637343055417817
"37","37",7.5132083,-3.58967824459722e-16,-0.811312311439119,-0.509239168631243,-0.657922808836746
"38","38",7.514875,-3.58967824459722e-16,-0.811312311439119,-0.512567992523454,-0.657653878248097
"39","39",7.5165417,0.557009772268801,-0.811312311439119,-0.51257726065477,-0.65059571248595
"40","40",7.5182083,-0.613859411237653,-0.811312311439119,-0.510241811928253,-0.617111666403456
"41","41",7.519875,-0.613859411237653,-0.811312311439119,-0.50357995135687,-0.542383630907698
"42","42",7.5215417,-0.613859411237653,-0.839485365928968,-0.502154464614194,-0.45952305363106
"43","43",7.5232083,-0.613859411237653,-0.84743161206713,-0.505532096652496,-0.398033875260838
"44","44",7.524875,-0.613859411237653,-0.84743161206713,-0.50866821563252,-0.360771000994672
"45","45",7.5265417,-0.613859411237653,-0.84743161206713,-0.511826000374063,-0.346126569228088
"46","46",7.5282083,-0.613859411237653,-0.84743161206713,-0.514712120539215,-0.353805059239147
"47","47",7.529875,-0.613859411237653,-0.84743161206713,-0.520720999131452,-0.39177038424187
"48","48",7.5315417,-0.613859411237653,0.0705869305193342,-0.532027818424716,-0.419360845083772
"49","49",7.5332083,-0.413511617162816,0.375472306342503,-0.538659226564629,-0.428089477068023
"50","50",7.534875,-0.158523515613025,4.11373668943896e-18,-0.539075931377865,-0.411513726505865
"51","51",7.5365417,-0.158523515613025,4.11373668943896e-18,-0.537978380008863,-0.407846307614861
"52","52",7.5382083,-0.158523515613025,4.11373668943896e-18,-0.53432511133789,-0.389765690141757
"53","53",7.539875,-0.158523515613025,4.11373668943896e-18,-0.532690068535179,-0.355202219281047
"54","54",7.5415417,-0.158523515613025,4.11373668943896e-18,-0.519969799033416,-0.322582520822644
"55","55",7.5432083,-0.158523515613025,4.11373668943896e-18,-0.486295548460231,-0.31306762869436
"56","56",7.544875,-0.158523515613025,4.11373668943896e-18,-0.433222437031393,-0.297811623861977
"57","57",7.5465417,-0.158523515613025,4.11373668943896e-18,-0.371144553653465,-0.295038171984053
"58","58",7.5482083,-0.158523515613025,0.0466696950971151,-0.328879888820259,-0.279929927512641
"59","59",7.549875,0.395367744156543,-0.735531797069384,-0.318905393495135,-0.267626437227973
"60","60",7.5515417,-3.58967824459722e-16,-0.735531797069384,-0.333764916216317,-0.241020484485941
"61","61",7.5532083,-3.58967824459722e-16,0.0154540448448538,-0.360177766450723,-0.231370622187383
"62","62",7.554875,-3.58967824459722e-16,0.86231041976942,-0.384119696766442,-0.257716395523877
"63","63",7.5565417,-3.58967824459722e-16,0.86231041976942,-0.404517770506864,-0.290105197381762
"64","64",7.5582083,-3.58967824459722e-16,4.11373668943896e-18,-0.421794951482996,-0.313253423043462
"65","65",7.559875,-3.58967824459722e-16,4.11373668943896e-18,-0.435496078154907,-0.339086242416129
"66","66",7.5615417,-3.58967824459722e-16,4.11373668943896e-18,-0.449191668021096,-0.342133000474257
"67","67",7.5632083,-3.58967824459722e-16,4.11373668943896e-18,-0.459910442437104,-0.316121791599736
"68","68",7.564875,-3.58967824459722e-16,4.11373668943896e-18,-0.46978214576035,-0.261307073270686
"69","69",7.5665417,0.932641611904992,4.11373668943896e-18,-0.483498378282653,-0.202751560746096
"70","70",7.5682083,0.71923242775975,4.11373668943896e-18,-0.493471308858335,-0.162444621093525
"71","71",7.569875,0.71923242775975,4.11373668943896e-18,-0.49781938646472,-0.149301353814265
"72","72",7.5715417,0.71923242775975,4.11373668943896e-18,-0.494789730629499,-0.15795661049398
"73","73",7.5732083,0.71923242775975,-0.146579979516027,-0.488507141250058,-0.196217792802614
"74","74",7.574875,0.71923242775975,-0.710660380520746,-0.485694684674075,-0.232657719272479
"75","75",7.5765417,0.71923242775975,-0.710660380520746,-0.479089937457366,-0.252105877398496
"76","76",7.5782083,0.71923242775975,-0.710660380520746,-0.459580099756594,-0.277878784825253
"77","77",7.579875,0.71923242775975,-0.710660380520746,-0.417812844698286,-0.317549244198556
"78","78",7.5815417,0.71923242775975,-0.710660380520746,-0.363171312683411,-0.355653578379143
"79","79",7.5832083,0.523502393213093,-0.710660380520746,-0.308309512093083,-0.377303332225247
"80","80",7.584875,0.27439144015371,-0.669497642012763,-0.233617340896828,-0.379222533998055
"81","81",7.5865417,0.27439144015371,-0.617108702093513,-0.12435275294704,-0.373473343278778
"82","82",7.5882083,0.27439144015371,-0.617108702093513,0.0117102154268684,-0.362357657809302
"83","83",7.589875,0.27439144015371,-0.617108702093513,0.150752346375123,-0.365189675297269
"84","84",7.5915417,0.27439144015371,-0.617108702093513,0.242752752805689,-0.39595984486378
"85","85",7.5932083,0.27439144015371,-0.617108702093513,0.247601369685859,-0.443324277110563
"86","86",7.594875,0.27439144015371,-0.617108702093513,0.165902551396698,-0.486422844175209
"87","87",7.5965417,0.27439144015371,-0.617108702093513,0.0402091173996283,-0.526318814805576
"88","88",7.5982083,0.27439144015371,-0.672921573487337,-0.0853776729046259,-0.561246469517245
"89","89",7.599875,-0.082795257896046,-0.674060611679048,-0.19990234665545,-0.575743814090786
"90","90",7.6015417,-0.537396509959372,-0.674060611679048,-0.28900471675203,-0.575795648021516
"91","91",7.6032083,-0.537396509959372,-0.674060611679048,-0.348770682827758,-0.578014409523857
"92","92",7.604875,-0.537396509959372,-0.674060611679048,-0.392024810953049,-0.608432848846137
"93","93",7.6065417,-0.537396509959372,-0.188650289627136,-0.427367505711289,-0.663857120737194
"94","94",7.6082083,-0.537396509959372,-0.152114028827529,-0.459693604273891,-0.725787560686537
"95","95",7.609875,-0.537396509959372,-0.152114028827529,-0.489037290397919,-0.79251028314048
"96","96",7.6115417,-0.537396509959372,-0.152114028827529,-0.505045760489042,-0.843884440171451
"97","97",7.6132083,-0.537396509959372,0.232463817134944,-0.509583353326057,-0.85419501679481
"98","98",7.614875,-0.537396509959372,4.11373668943896e-18,-0.506280407982329,-0.740341787950293
"99","99",7.6165417,-0.548850952425374,4.11373668943896e-18,-0.500095615443083,-0.460643205069137
"100","100",7.6182083,-0.563429333745739,4.11373668943896e-18,-0.497817520801923,-0.034930122246432
"101","101",7.619875,-0.563429333745739,0.42886238596957,-0.499111026947339,0.453027769949642
"102","102",7.6215417,-0.563429333745739,0.42886238596957,-0.499824251780045,0.874579328619593
"103","103",7.6232083,-0.563429333745739,0.42886238596957,-0.489647241767379,1.19324188867634e-15
"104","104",7.624875,-0.563429333745739,4.11373668943896e-18,-0.453162881742375,1.19324188867634e-15
"105","105",7.6265417,-0.563429333745739,4.11373668943896e-18,-0.390355644575944,1.19324188867634e-15
"106","106",7.6282083,-0.563429333745739,4.11373668943896e-18,-0.321050544616302,1.19324188867634e-15
"107","107",7.629875,-0.563429333745739,4.11373668943896e-18,-0.234936003398676,1.19324188867634e-15
"108","108",7.6315417,-0.563429333745739,4.11373668943896e-18,-0.123636518980791,1.19324188867634e-15
"109","109",7.6332083,-3.58967824459722e-16,4.11373668943896e-18,0.0156515183607157,1.19324188867634e-15
"110","110",7.634875,-3.58967824459722e-16,4.11373668943896e-18,0.174573249339683,1.19324188867634e-15
"111","111",7.6365417,-3.58967824459722e-16,4.11373668943896e-18,0.342673078359901,1.19324188867634e-15
"112","112",7.6382083,-3.58967824459722e-16,4.11373668943896e-18,0.506391548756732,1.19324188867634e-15
"113","113",7.639875,-3.58967824459722e-16,4.11373668943896e-18,0.649209901572585,1.19324188867634e-15
"114","114",7.6415417,-3.58967824459722e-16,0.796725481959766,0.739810880356971,1.19324188867634e-15
"115","115",7.6432083,-3.58967824459722e-16,4.11373668943896e-18,0.75850343738707,1.19324188867634e-15
"116","116",7.644875,-3.58967824459722e-16,4.11373668943896e-18,0.696633124041038,1.19324188867634e-15
"117","117",7.6465417,-3.58967824459722e-16,4.11373668943896e-18,0.567628499674329,0.995538181565432
"118","118",7.6482083,-3.58967824459722e-16,4.11373668943896e-18,0.40076548472355,0.955489065230639
"119","119",7.649875,-3.58967824459722e-16,-0.71798875274924,0.217285853792315,0.957586993089268
"120","120",7.6515417,-3.58967824459722e-16,0.118467600230473,0.0522833259293976,0.988532859485909
"121","121",7.6532083,-3.58967824459722e-16,0.118467600230473,-0.0771643632603962,1.19324188867634e-15
"122","122",7.654875,-3.58967824459722e-16,0.118467600230473,-0.169870170776452,1.19324188867634e-15
"123","123",7.6565417,-3.58967824459722e-16,0.478360057080889,-0.234807453213657,1.19324188867634e-15
"124","124",7.6582083,-3.58967824459722e-16,0.955426802208185,-0.276747071441391,1.19324188867634e-15
"125","125",7.659875,-3.58967824459722e-16,0.955426802208185,-0.306933856601903,1.19324188867634e-15
"126","126",7.6615417,-3.58967824459722e-16,0.955426802208185,-0.330494108418843,1.19324188867634e-15
"127","127",7.6632083,-3.58967824459722e-16,0.940385683180248,-0.345144977820053,0.965176961517331
"128","128",7.664875,-3.58967824459722e-16,0.929493838366915,-0.352423710768048,0.873601888783004
"129","129",7.6665417,-0.224690775827565,0.929493838366915,-0.33647987686546,0.766273676698858
"130","130",7.6682083,-3.58967824459722e-16,0.929493838366915,-0.272220070754452,0.6433633099195
"131","131",7.669875,-3.58967824459722e-16,4.11373668943896e-18,-0.170738365986696,0.49380559057032
"132","132",7.6715417,-3.58967824459722e-16,4.11373668943896e-18,-0.0589118619198369,0.350916945918857
"133","133",7.6732083,-3.58967824459722e-16,4.11373668943896e-18,0.057923706027782,0.235183222457596
"134","134",7.674875,-3.58967824459722e-16,4.11373668943896e-18,0.169935813451663,0.187956116468845
"135","135",7.6765417,-3.58967824459722e-16,4.11373668943896e-18,0.241577084329873,0.216600758291533
"136","136",7.6782083,-3.58967824459722e-16,4.11373668943896e-18,0.256693887969105,0.256438836479787
"137","137",7.679875,-3.58967824459722e-16,0.166506208467239,0.223029206440591,0.25718537971586
"138","138",7.6815417,-3.58967824459722e-16,-0.00969832241181344,0.139550786573243,0.218871690308568
"139","139",7.6832083,-3.58967824459722e-16,-0.00969832241181344,0.0390762388028144,0.110455302263093
"140","140",7.684875,-3.58967824459722e-16,-0.00969832241181344,-0.0590253664371334,-0.0652933617983273
"141","141",7.6865417,-3.58967824459722e-16,-0.00969832241181344,-0.149623095357291,-0.276449985890571
"142","142",7.6882083,-3.58967824459722e-16,-0.00969832241181344,-0.221991854361206,-0.489116862237211
"143","143",7.689875,-3.58967824459722e-16,-0.00969832241181344,-0.299506653004825,-0.675260248913435
"144","144",7.6915417,-3.58967824459722e-16,-0.00969832241181344,-0.399110598258174,-0.83276606203025
"145","145",7.6932083,-3.58967824459722e-16,-0.00969832241181344,-0.493585114288985,-0.954292058958407
"146","146",7.694875,-3.58967824459722e-16,-0.00969832241181344,-0.568928883262955,1.19324188867634e-15
"147","147",7.6965417,-3.58967824459722e-16,-0.00969832241181344,-0.620674364971983,1.19324188867634e-15
"148","148",7.6982083,-3.58967824459722e-16,-0.00969832241181344,-0.653074187306423,1.19324188867634e-15
"149","149",7.699875,0.270790460025775,-0.00969832241181344,-0.688006917710568,1.19324188867634e-15
"150","150",7.7015417,-0.865941649943856,-0.00969832241181344,-0.737555551384135,-0.965004516836893
"151","151",7.7032083,-0.865941649943856,-0.00969832241181344,-0.790035201495337,-0.707256593867234
"152","152",7.704875,-0.865941649943856,-0.00969832241181344,-0.842234099446842,-0.340195959751264
"153","153",7.7065417,-0.865941649943856,-0.00969832241181344,-0.896166830055322,0.0690086893024361
"154","154",7.7082083,-0.865941649943856,-0.00969832241181344,-0.985660273165605,0.439797664007212
"155","155",7.709875,-0.865941649943856,-0.00969832241181344,6.29529957306313e-17,0.746696606913949
"156","156",7.7115417,-0.865941649943856,-0.00969832241181344,6.29529957306313e-17,0.977246189361825
"157","157",7.7132083,-0.865941649943856,-0.00969832241181344,6.29529957306313e-17,1.19324188867634e-15
"158","158",7.714875,-0.865941649943856,-0.841795350329657,6.29529957306313e-17,1.19324188867634e-15
"159","159",7.7165417,-0.77222212133787,4.11373668943896e-18,6.29529957306313e-17,0.99087649363955
"160","160",7.7182083,-0.652942721293886,0.35712067919095,6.29529957306313e-17,0.753156999552893
"161","161",7.719875,-0.652942721293886,0.35712067919095,6.29529957306313e-17,0.496395940770867
"162","162",7.7215417,-0.652942721293886,0.35712067919095,6.29529957306313e-17,0.275439337931333
"163","163",7.7232083,-0.652942721293886,0.35712067919095,6.29529957306313e-17,0.102535144964613
"164","164",7.724875,-0.652942721293886,0.950926005950063,6.29529957306313e-17,-0.0668423212087899
"165","165",7.7265417,-0.652942721293886,4.11373668943896e-18,6.29529957306313e-17,-0.250607742166864
"166","166",7.7282083,-0.652942721293886,4.11373668943896e-18,6.29529957306313e-17,-0.433277245732401
"167","167",7.729875,-0.652942721293886,0.949226708968668,6.29529957306313e-17,-0.616382625533604
"168","168",7.7315417,-0.652942721293886,0.640391596969383,6.29529957306313e-17,-0.797514276959547
"169","169",7.7332083,0.0225845224111118,0.640391596969383,6.29529957306313e-17,-0.968074835772626
"170","170",7.734875,0.882346468944746,0.640391596969383,6.29529957306313e-17,1.19324188867634e-15
"171","171",7.7365417,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"172","172",7.7382083,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"173","173",7.739875,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"174","174",7.7415417,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"175","175",7.7432083,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"176","176",7.744875,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"177","177",7.7465417,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"178","178",7.7482083,0.882346468944746,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"179","179",7.749875,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"180","180",7.7515417,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,-0.923382880214037
"181","181",7.7532083,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,-0.283425351997137
"182","182",7.754875,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.271947952454425
"183","183",7.7565417,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.643845298158479
"184","184",7.7582083,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.758035110968763
"185","185",7.759875,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.640887734851278
"186","186",7.7615417,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.41271140594603
"187","187",7.7632083,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.176686275543048
"188","188",7.764875,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,0.00181037370486299
"189","189",7.7665417,0.250070921944454,4.11373668943896e-18,6.29529957306313e-17,-0.0830340294660092
"190","190",7.7682083,-3.58967824459722e-16,4.11373668943896e-18,-0.832382388806865,-0.124375291645381
"191","191",7.769875,-3.58967824459722e-16,0.495892116337174,-0.0746406631393383,-0.217634293960442
"192","192",7.7715417,-3.58967824459722e-16,-0.80760202912232,0.555833779468168,-0.392150724123187
"193","193",7.7732083,-3.58967824459722e-16,-0.80760202912232,6.29529957306313e-17,-0.629006207169717
"194","194",7.774875,-3.58967824459722e-16,-0.80760202912232,6.29529957306313e-17,-0.900499546133394
"195","195",7.7765417,-3.58967824459722e-16,0.154294431233025,6.29529957306313e-17,1.19324188867634e-15
"196","196",7.7782083,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"197","197",7.779875,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"198","198",7.7815417,-3.58967824459722e-16,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"199","199",7.7832083,-0.377892717132771,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"200","200",7.784875,0.749388251124847,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"201","201",7.7865417,0.749388251124847,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"202","202",7.7882083,0.749388251124847,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"203","203",7.789875,0.749388251124847,4.11373668943896e-18,6.29529957306313e-17,1.19324188867634e-15
"204","204",7.7915417,0.749388251124847,0.41553442358304,0.940225493597663,1.19324188867634e-15
"205","205",7.7932083,0.749388251124847,-0.970234359606218,0.872951679145866,1.19324188867634e-15
"206","206",7.794875,0.749388251124847,-0.970234359606218,0.81582147332439,1.19324188867634e-15
"207","207",7.7965417,0.749388251124847,-0.970234359606218,0.783006631291499,1.19324188867634e-15
"208","208",7.7982083,0.749388251124847,-0.970234359606218,0.77408587435097,-0.927049962521075
"209","209",7.799875,0.951685099545993,-0.970234359606218,0.777932148847483,-0.712618713025878
"210","210",7.8015417,-3.58967824459722e-16,-0.970234359606218,0.802401219177518,-0.556374416612758
"211","211",7.8032083,-3.58967824459722e-16,-0.970234359606218,0.829912342972978,-0.456010126780345
"212","212",7.804875,-3.58967824459722e-16,-0.920375926678041,0.827210381780747,-0.403838938918434
"213","213",7.8065417,-3.58967824459722e-16,-0.827781694097142,0.77378803031274,-0.395826894197302
"214","214",7.8082083,-3.58967824459722e-16,-0.827781694097142,0.691071884154872,-0.421159549796835
"215","215",7.809875,-3.58967824459722e-16,-0.827781694097142,0.65170224652211,-0.474539410679817
"216","216",7.8115417,-3.58967824459722e-16,0.678329900975619,0.647217433887464,-0.509495001860648
"217","217",7.8132083,-3.58967824459722e-16,4.11373668943896e-18,0.494548802779202,-0.477188999658341
"218","218",7.814875,-3.58967824459722e-16,4.11373668943896e-18,0.243081651102097,-0.35994805319837
"219","219",7.8165417,-3.58967824459722e-16,4.11373668943896e-18,-0.0589835394808656,-0.147682384938924
"220","220",7.8182083,-3.58967824459722e-16,4.11373668943896e-18,-0.368515834771706,0.126869829105647
"221","221",7.819875,-3.58967824459722e-16,4.11373668943896e-18,-0.570227745666081,0.43140561598873
"222","222",7.8215417,-3.58967824459722e-16,4.11373668943896e-18,-0.627328582344163,0.73675257022931
"223","223",7.8232083,-3.58967824459722e-16,4.11373668943896e-18,-0.533144507883061,0.999554974612902
"224","224",7.824875,-3.58967824459722e-16,4.11373668943896e-18,-0.361240953514648,1.19324188867634e-15
"225","225",7.8265417,-3.58967824459722e-16,4.11373668943896e-18,-0.213814834867523,1.19324188867634e-15
"226","226",7.8282083,-3.58967824459722e-16,4.11373668943896e-18,-0.126213300217573,1.19324188867634e-15
"227","227",7.829875,-3.58967824459722e-16,4.11373668943896e-18,-0.0857705453801888,1.19324188867634e-15
"228","228",7.8315417,-3.58967824459722e-16,0.777056879114801,-0.123132970573463,0.98944904104073
"229","229",7.8332083,-3.58967824459722e-16,-0.20428794895474,-0.397762566612932,0.85220726558295
"230","230",7.834875,0.995916366431604,-0.20428794895474,-0.807435407887301,0.700523681905985
"231","231",7.8365417,0.995916366431604,-0.20428794895474,6.29529957306313e-17,0.526891121237343
"232","232",7.8382083,0.995916366431604,-0.20428794895474,6.29529957306313e-17,0.322349381824333
"233","233",7.839875,0.995916366431604,-0.20428794895474,6.29529957306313e-17,0.0888853188168753
"234","234",7.8415417,0.995916366431604,-0.20428794895474,6.29529957306313e-17,-0.102601338315907
"235","235",7.8432083,0.995916366431604,-0.20428794895474,6.29529957306313e-17,-0.254069171670818
"236","236",7.844875,0.995916366431604,-0.20428794895474,6.29529957306313e-17,-0.404403390229025
"237","237",7.8465417,0.995916366431604,-0.20428794895474,6.29529957306313e-17,-0.554218259728051
"238","238",7.8482083,0.995916366431604,-0.20428794895474,6.29529957306313e-17,-0.712290207075288
"239","239",7.849875,0.794369154297501,-0.20428794895474,6.29529957306313e-17,-0.853773277085705
"240","240",7.8515417,0.537854520672278,4.11373668943896e-18,6.29529957306313e-17,-0.938985566531158
"241","241",7.8532083,0.537854520672278,4.11373668943896e-18,6.29529957306313e-17,-0.925252267559909
"242","242",7.854875,0.537854520672278,4.11373668943896e-18,6.29529957306313e-17,-0.771250293526734
"243","243",7.8565417,0.537854520672278,4.11373668943896e-18,-0.83264143909544,-0.513746730516223
"244","244",7.8582083,0.537854520672278,4.11373668943896e-18,-0.297295300945681,-0.272207681586035
"245","245",7.859875,0.537854520672278,4.11373668943896e-18,-0.0152442788455389,-0.120040426750259
"246","246",7.8615417,0.537854520672278,4.11373668943896e-18,0.0687062138922615,-0.0558212158336967
"247","247",7.8632083,0.537854520672278,-0.811110514789371,0.0522649100321055,-0.0229544647444206
"248","248",7.864875,0.537854520672278,-0.593210541670034,-0.0138592348577003,0.0450970912063716
"249","249",7.8665417,0.0310104342774631,-0.593210541670034,-0.106926619860457,0.113894853809274
"250","250",7.8682083,-0.614063857497755,-0.593210541670034,-0.202945844504976,0.174869731879801
